date,open,high,low,close,gdelt_sentiment
2018-07-25,1.16816,1.17387,1.1663,1.17312,-0.24285222589969635
2018-07-26,1.17311,1.17436,1.1636,1.16413,-0.0426210006698966
2018-07-27,1.16414,1.16644,1.1619,1.1659,-0.4231551382690668
2018-07-30,1.166,1.172,1.1646,1.1708,-0.2677359879016876
2018-07-31,1.17078,1.17459,1.16822,1.16865,-0.47790629230439663
2018-08-01,1.16863,1.16996,1.1656,1.16629,-0.1972463158890605
2018-08-02,1.16627,1.16676,1.158,1.15854,-0.7058813571929932
2018-08-03,1.1586,1.16107,1.1559,1.1565,-0.4229125678539276
2018-08-06,1.15608,1.15704,1.1528,1.15564,-0.14931663032621145
2018-08-07,1.15564,1.16082,1.1549,1.15997,-0.17614132910966873
2018-08-08,1.15997,1.16282,1.1571,1.16119,-0.8985818326473236
2018-08-09,1.16117,1.16195,1.1518,1.15204,-0.9154926935831705
2018-08-10,1.15205,1.15366,1.1386,1.14115,-0.2545581938078006
2018-08-13,1.1398,1.14329,1.1364,1.14049,-0.05373634248971939
2018-08-14,1.1405,1.14294,1.1329,1.13496,-0.3654411981503169
2018-08-15,1.13496,1.1355,1.13,1.13455,-0.04848503414541483
2018-08-16,1.13453,1.14092,1.1334,1.13737,-0.15471986184517542
2018-08-17,1.13736,1.14449,1.1364,1.1437,-0.4994381554424763
2018-08-20,1.14377,1.14922,1.1393,1.14918,-0.5373678389005363
2018-08-21,1.14918,1.16012,1.1484,1.15744,-0.585670811124146
2018-08-22,1.1574,1.16229,1.1552,1.15968,-0.5637559853494167
2018-08-23,1.15969,1.15976,1.1528,1.15401,-0.03624973570307096
2018-08-24,1.15401,1.16399,1.1537,1.1621,-0.20027890522032976
2018-08-27,1.16281,1.16937,1.1593,1.16804,-0.42311475425958633
2018-08-28,1.16805,1.17335,1.1661,1.16932,0.0087803415954113
2018-08-29,1.1695,1.17102,1.1651,1.17062,-0.03849960565567016
2018-08-30,1.17063,1.17182,1.1639,1.16628,-0.2655671921869119
2018-08-31,1.16629,1.16901,1.1583,1.1599,-0.1582804685458541
2018-09-03,1.15974,1.16279,1.1588,1.1617,0.257768315449357
2018-09-04,1.1617,1.16175,1.1529,1.1583,-0.25984106305986643
2018-09-05,1.15829,1.16403,1.1542,1.16323,-0.5092661030590534
2018-09-06,1.16323,1.16593,1.1604,1.1624,-0.4363787807524204
2018-09-07,1.16245,1.16495,1.1549,1.15521,-0.5552044486006101
2018-09-10,1.15551,1.16161,1.1525,1.15944,-0.09392049089074135
2018-09-11,1.15943,1.16443,1.1564,1.1602,-0.5363752916455269
2018-09-12,1.16021,1.16497,1.1568,1.16275,-0.8790324926376343
2018-09-13,1.16278,1.1701,1.1607,1.16896,-0.6054519688089689
2018-09-14,1.16904,1.17216,1.16186,1.16246,-0.5708569884300232
2018-09-17,1.16255,1.16982,1.1617,1.16705,-0.348638828843832
2018-09-18,1.16707,1.17245,1.1651,1.16788,-0.16061374793450037
2018-09-19,1.16792,1.17149,1.1649,1.16707,-0.43519750609993935
2018-09-20,1.16706,1.17845,1.1668,1.17792,-0.2561587505042553
2018-09-21,1.17791,1.18027,1.1731,1.17474,-0.0971132680773735
2018-09-24,1.1746,1.18153,1.1722,1.175,-0.1254112801204125
2018-09-25,1.17495,1.17925,1.173,1.17662,-0.24736951990053058
2018-09-26,1.17664,1.17979,1.1725,1.1749,-0.3729287967085838
2018-09-27,1.1749,1.17571,1.1632,1.16346,-0.5151771803696951
2018-09-28,1.16343,1.16512,1.1569,1.16,-0.49844370782375336
2018-10-01,1.16047,1.16246,1.1562,1.15754,-0.16020917954544225
2018-10-02,1.15757,1.15802,1.1504,1.155,-0.24230489879846573
2018-10-03,1.15507,1.15937,1.1463,1.14836,-0.36694047078490255
2018-10-04,1.14836,1.15428,1.1462,1.15163,-0.24564774055033922
2018-10-05,1.15164,1.15497,1.1483,1.15229,-0.5134798921644688
2018-10-08,1.1525,1.15296,1.1458,1.14922,-0.3366156931966543
2018-10-09,1.14926,1.15034,1.1429,1.14952,-0.17922313014666238
2018-10-10,1.14951,1.15454,1.1477,1.15355,-0.29266614094376564
2018-10-11,1.15352,1.15994,1.1527,1.15921,-0.5079155545681715
2018-10-12,1.15921,1.16105,1.1533,1.15585,-0.07928948849439621
2018-10-15,1.1551,1.16062,1.1541,1.15836,-0.3018654678016901
2018-10-16,1.15837,1.16215,1.1563,1.15736,-0.46203406775991124
2018-10-17,1.15742,1.15804,1.1495,1.1497,0.05099534926315149
2018-10-18,1.14984,1.15273,1.1448,1.14554,-0.1317149993032217
2018-10-19,1.14557,1.15346,1.1432,1.15129,-0.32248531219859916
2018-10-22,1.15116,1.15502,1.1454,1.14655,-0.523042619228363
2018-10-23,1.14656,1.14938,1.1438,1.1469,0.4304429031908512
2018-10-24,1.14688,1.14767,1.1378,1.13989,-0.29731706778208417
2018-10-25,1.13989,1.14326,1.1355,1.13738,-0.3099276050925255
2018-10-26,1.1374,1.14212,1.1334,1.14,-0.4301643427461386
2018-10-29,1.1404,1.14164,1.1359,1.13728,-0.005250138696283102
2018-10-30,1.13728,1.13879,1.1337,1.13428,-0.3404806759208441
2018-10-31,1.13429,1.13604,1.13,1.13168,-0.33777916183074314
2018-11-01,1.1317,1.14241,1.1311,1.14042,-0.6452180254273117
2018-11-02,1.14044,1.14558,1.1371,1.1387,-0.6490620598196983
2018-11-05,1.13909,1.1424,1.13529,1.14081,-0.4771120846271515
2018-11-06,1.14081,1.1438,1.139,1.14192,-0.43995950122674304
2018-11-07,1.14189,1.14997,1.1393,1.143,-0.110558963380754
2018-11-08,1.14302,1.14469,1.135,1.13638,-0.6115326713770628
2018-11-09,1.13641,1.1369,1.1315,1.1333,-0.584075540304184
2018-11-12,1.13166,1.13306,1.1214,1.12193,-0.11243992950767279
2018-11-13,1.12201,1.12995,1.1218,1.12988,-0.07609536610543728
2018-11-14,1.12988,1.13476,1.1262,1.13133,-0.05583270266652107
2018-11-15,1.13135,1.13624,1.12698,1.13229,-0.3415507401029269
2018-11-16,1.13231,1.14203,1.1318,1.1418,-0.1912828510006269
2018-11-19,1.14163,1.1465,1.1393,1.14524,-0.39267810666933656
2018-11-20,1.14526,1.14724,1.1356,1.13666,-0.6995668411254883
2018-11-21,1.13664,1.14247,1.1363,1.13841,-0.25926733016967773
2018-11-22,1.13838,1.14341,1.1382,1.14031,-0.35958007210865617
2018-11-23,1.14031,1.14212,1.13262,1.13365,-0.3937261709943414
2018-11-26,1.13362,1.13837,1.1322,1.13303,-0.17237820625305175
2018-11-27,1.13303,1.13437,1.1276,1.12938,-0.31915251165628433
2018-11-28,1.12936,1.13875,1.1265,1.13676,-0.3118843374152978
2018-11-29,1.13677,1.14018,1.1347,1.1388,-0.533003680408001
2018-11-30,1.13882,1.14005,1.1304,1.13192,0.03940029628574848
2018-12-03,1.13317,1.13798,1.1318,1.13536,-0.38463619103034336
2018-12-04,1.13535,1.1419,1.1317,1.13406,-0.5956968285143376
2018-12-05,1.13404,1.13613,1.13099,1.13472,-0.38928656093776226
2018-12-06,1.13478,1.14126,1.132,1.13769,-0.062456212006509304
2018-12-07,1.13768,1.14237,1.1359,1.13892,-0.40877626137807965
2018-12-10,1.13979,1.14427,1.1348,1.135,-0.6301480168476701
2018-12-11,1.13501,1.14004,1.1305,1.13194,-0.35722127482295035
2018-12-12,1.13192,1.13873,1.1314,1.13708,-0.11768356089790662
2018-12-13,1.1372,1.13933,1.133,1.13565,-0.6796250641345978
2018-12-14,1.13568,1.1365,1.1268,1.1307,-0.2971230447292328
2018-12-17,1.13055,1.13577,1.1302,1.13472,-0.05364064499735832
2018-12-18,1.13469,1.14023,1.1335,1.137,-0.22727790381759405
2018-12-19,1.13696,1.14393,1.13639,1.13798,-0.37107010930776596
2018-12-20,1.13798,1.14859,1.1375,1.14482,-0.038354307413101196
2018-12-21,1.14487,1.1474,1.1354,1.1367,-0.27475715676943463
2018-12-24,1.13683,1.14386,1.1364,1.14,-0.4699372807517648
2018-12-25,1.14014,1.14176,1.13645,1.14063,-0.4582627862691879
2018-12-26,1.14107,1.142,1.1341,1.13552,-0.6880074657499791
2018-12-27,1.13552,1.14542,1.1354,1.14291,-0.4325720779597759
2018-12-28,1.14291,1.14728,1.1426,1.14415,-0.2185408671696981
2018-12-31,1.14392,1.14674,1.142,1.1466,-0.4138057033220927
2019-01-01,1.1465,1.1545,1.1446,1.14609,-0.37662700973451135
2019-01-02,1.14606,1.14968,1.13105,1.13369,-0.10126889646053314
2019-01-03,1.1333,1.1411,1.1308,1.13932,-0.6005685168008009
2019-01-04,1.13932,1.14191,1.1344,1.13942,-0.27856484800577164
2019-01-07,1.14046,1.14826,1.1402,1.14751,-0.5849236689507962
2019-01-08,1.14755,1.14846,1.1421,1.14404,0.007447567768394947
2019-01-09,1.14404,1.15581,1.1437,1.15482,-0.5599733733882507
2019-01-10,1.15485,1.15698,1.1483,1.14972,-0.76038356423378
2019-01-11,1.14972,1.15406,1.1456,1.1464,-0.2615433380007744
2019-01-14,1.14646,1.14821,1.1449,1.14659,-0.33567083440721035
2019-01-15,1.14664,1.14897,1.138,1.14057,-0.24707626551389694
2019-01-16,1.14058,1.14248,1.1376,1.13946,-0.1117269866168499
2019-01-17,1.13951,1.1407,1.1369,1.13873,-0.14216144289821386
2019-01-18,1.13875,1.14104,1.1352,1.136,-0.3561885779102643
2019-01-21,1.13653,1.13911,1.1355,1.13696,-0.624860380589962
2019-01-22,1.13697,1.1374,1.1335,1.13626,-0.1190693280659616
2019-01-23,1.13626,1.13944,1.1349,1.13797,-0.13405032455921173
2019-01-24,1.13797,1.13914,1.1288,1.13013,0.11901222666104634
2019-01-25,1.13014,1.14176,1.13,1.1405,-0.1070801978930831
2019-01-28,1.14086,1.14437,1.1389,1.14273,-0.04769929964095354
2019-01-29,1.14273,1.14502,1.141,1.1434,-0.23844799399375916
2019-01-30,1.14347,1.15017,1.1405,1.148,-0.2077750964090228
2019-01-31,1.14802,1.15143,1.1434,1.14459,0.08529364317655563
2019-02-01,1.14459,1.14885,1.1433,1.14537,-0.25780334137380123
2019-02-04,1.14555,1.14604,1.1422,1.14349,-0.3879025327041745
2019-02-05,1.14347,1.14405,1.14,1.1404,-0.027913798578083515
2019-02-06,1.14046,1.14095,1.1359,1.13676,-0.08378352131694555
2019-02-07,1.13665,1.13685,1.1323,1.13419,-0.2117690866192182
2019-02-08,1.13419,1.13509,1.1317,1.1321,-0.16176695376634598
2019-02-11,1.13181,1.133,1.1265,1.1277,-0.1640866375528276
2019-02-12,1.12767,1.13397,1.1256,1.13292,-0.283868120610714
2019-02-13,1.13288,1.13416,1.1247,1.12561,-0.019232919439673424
2019-02-14,1.12565,1.131,1.1248,1.12945,-0.4142622807994485
2019-02-15,1.12942,1.13062,1.1233,1.1294,0.029833361506462097
2019-02-18,1.12907,1.1334,1.1288,1.13096,-0.8695390423138937
2019-02-19,1.13097,1.13576,1.1274,1.13388,-0.3588328883051872
2019-02-20,1.13385,1.13713,1.1324,1.13448,-0.2630127176642418
2019-02-21,1.13452,1.13664,1.1319,1.1336,-0.16607169844210148
2019-02-22,1.13361,1.13557,1.1315,1.13344,-0.6127624046057463
2019-02-25,1.1336,1.13676,1.1333,1.13593,-0.2873617704026401
2019-02-26,1.13593,1.14028,1.1344,1.13928,-0.22734699646631876
2019-02-27,1.13928,1.14036,1.1361,1.1372,-0.26941449008882046
2019-02-28,1.1372,1.14197,1.1357,1.13709,0.24342351965606213
2019-03-01,1.13709,1.14087,1.135,1.1362,-0.6365613520145417
2019-03-04,1.1377,1.13815,1.1308,1.13355,-0.3452188137918711
2019-03-05,1.13354,1.1339,1.1288,1.12988,-0.4011954218149185
2019-03-06,1.1299,1.13246,1.1284,1.1308,-0.2313313502818346
2019-03-07,1.13079,1.13202,1.1175,1.11909,-0.20578066147863866
2019-03-08,1.11911,1.12462,1.1184,1.12347,-0.205001088231802
2019-03-11,1.12342,1.12738,1.122,1.1263,-0.8170215785503387
2019-03-12,1.12633,1.13049,1.1248,1.12894,-0.11907223165035248
2019-03-13,1.12897,1.13386,1.1276,1.13372,-0.17528955452144146
2019-03-14,1.13372,1.1338,1.1293,1.13056,-0.3734752982854843
2019-03-15,1.13059,1.13444,1.1299,1.1324,-0.8516762554645538
2019-03-19,1.13351,1.13617,1.1332,1.13534,-0.2456350654363632
2019-03-20,1.13535,1.14482,1.1334,1.14202,-0.033603996969759464
2019-03-21,1.14212,1.14374,1.1341,1.1375,-0.5514003574848175
2019-03-22,1.13766,1.13907,1.1272,1.13,-0.3309938281774521
2019-03-25,1.12954,1.13316,1.1288,1.13144,-0.340794076025486
2019-03-26,1.13144,1.1326,1.1261,1.12752,-0.5847627222537994
2019-03-27,1.12755,1.12856,1.1241,1.12493,-0.00467691607773304
2019-03-28,1.12493,1.12613,1.1212,1.12281,-0.2874398026615381
2019-03-29,1.12283,1.1247,1.1208,1.1217,0.005727065727114677
2019-04-01,1.12218,1.125,1.1197,1.12061,-0.6798688609153032
2019-04-02,1.12063,1.1216,1.1182,1.12041,-0.39613858610391617
2019-04-03,1.12044,1.12547,1.12,1.12418,-0.19690093956887722
2019-04-04,1.12418,1.12477,1.1205,1.12215,-0.2892551167557637
2019-04-05,1.12215,1.12474,1.1209,1.1212,0.14434456080198288
2019-04-08,1.12185,1.12746,1.1213,1.12562,-0.4520915597677231
2019-04-09,1.12565,1.12843,1.1254,1.12663,-0.02622109775741895
2019-04-10,1.12663,1.12877,1.1228,1.1275,-0.3800170049071312
2019-04-11,1.1276,1.12875,1.1248,1.1258,-0.023037114491065342
2019-04-12,1.1258,1.13239,1.1256,1.12984,-0.11311070760712028
2019-04-15,1.13046,1.1321,1.1297,1.13021,0.05070460836092631
2019-04-16,1.13021,1.1314,1.1277,1.128,-0.6806312203407288
2019-04-17,1.12814,1.13237,1.1279,1.12983,-0.509213276207447
2019-04-18,1.12983,1.13041,1.1224,1.12365,-0.3288913192227483
2019-04-19,1.12365,1.1248,1.123,1.12449,-0.41108299512416124
2019-04-22,1.12421,1.1262,1.1234,1.12597,0.009645918384194374
2019-04-23,1.126,1.12613,1.1191,1.12216,-0.13424627408385276
2019-04-24,1.12219,1.12245,1.1139,1.11577,-0.18063259543851018
2019-04-25,1.11578,1.11625,1.1117,1.11368,-0.2283589467406273
2019-04-26,1.11372,1.1174,1.1109,1.1149,-0.4532084190286696
2019-04-29,1.11505,1.11869,1.1143,1.1184,-0.24770613200962543
2019-04-30,1.11841,1.12293,1.1174,1.12109,-0.5070380768738687
2019-05-01,1.12111,1.12648,1.1186,1.12032,-0.30739342235028744
2019-05-02,1.12032,1.12191,1.11679,1.11745,-0.2514589190483093
2019-05-03,1.11745,1.1205,1.1134,1.11933,0.0051538292318582535
2019-05-06,1.11939,1.12093,1.1177,1.1198,-0.34232335165143013
2019-05-07,1.11983,1.12179,1.1165,1.11927,-0.10980752222239971
2019-05-08,1.11927,1.12138,1.1181,1.11974,-0.47941567469388247
2019-05-09,1.11974,1.1251,1.1172,1.12188,-0.4577005971223116
2019-05-10,1.12187,1.12536,1.1216,1.12379,-0.04227065108716488
2019-05-13,1.12352,1.12636,1.1217,1.12308,-0.5866517797112465
2019-05-14,1.12309,1.1244,1.12,1.12069,-0.35814332962036133
2019-05-15,1.12072,1.12247,1.1176,1.1206,-0.7810181975364685
2019-05-16,1.12062,1.1224,1.1164,1.11737,-0.09979207813739777
2019-05-17,1.11736,1.11843,1.1154,1.11581,-0.38473854633048177
2019-05-20,1.11628,1.1175,1.1148,1.11679,-0.34397000819444656
2019-05-21,1.11683,1.1188,1.114,1.11633,-0.707461416721344
2019-05-22,1.11636,1.11803,1.1147,1.11564,-0.259992316365242
2019-05-23,1.11564,1.11876,1.1106,1.1182,0.035795922949910165
2019-05-24,1.11821,1.12121,1.1175,1.1202,-0.536253405114015
2019-05-27,1.12098,1.12152,1.1185,1.11931,-0.14654162619262934
2019-05-28,1.11931,1.11984,1.11576,1.11652,-0.17808720096945763
2019-05-29,1.11654,1.11725,1.1122,1.1137,-0.5982881663367152
2019-05-30,1.11371,1.11434,1.1115,1.11328,0.04272729763761163
2019-05-31,1.11327,1.11798,1.1124,1.11686,-0.30549189945062
2019-06-03,1.11716,1.1262,1.1159,1.1245,-0.05785776451230049
2019-06-04,1.12453,1.12774,1.1225,1.12524,0.06336455792188644
2019-06-05,1.12526,1.13068,1.1218,1.12279,-0.12361925840377808
2019-06-06,1.12283,1.1309,1.12,1.12773,-0.38112994795665145
2019-06-07,1.12775,1.13479,1.125,1.1333,-0.07492847321555018
2019-06-10,1.13172,1.13245,1.1289,1.13146,0.0561033571138978
2019-06-11,1.13146,1.13376,1.13,1.13278,-0.5088838577270508
2019-06-12,1.13278,1.13435,1.1281,1.12925,-0.20884703751653433
2019-06-13,1.12925,1.13038,1.1267,1.12779,-0.2447569747455418
2019-06-14,1.12782,1.12893,1.1201,1.12089,-0.5979111611843109
2019-06-17,1.12145,1.12471,1.1202,1.1221,-0.38557099054257077
2019-06-18,1.1221,1.1243,1.118,1.1195,-0.7661290466785431
2019-06-19,1.11954,1.12544,1.1185,1.12357,-0.16432501561939716
2019-06-20,1.12359,1.13174,1.1233,1.1291,-0.36915337992832065
2019-06-21,1.12923,1.13778,1.1281,1.13685,-0.03816990274935961
2019-06-24,1.13746,1.14041,1.1369,1.13971,-0.30641205608844757
2019-06-25,1.13973,1.14122,1.1343,1.13655,-0.4475300731137395
2019-06-26,1.13658,1.13914,1.1346,1.13729,-0.23379419818520547
2019-06-27,1.13731,1.13816,1.1346,1.13681,-0.42230174206197263
2019-06-28,1.1368,1.13936,1.1349,1.13733,-0.245227278675884
2019-07-01,1.13685,1.13711,1.1279,1.12858,-0.5874170511960983
2019-07-02,1.1286,1.13218,1.1273,1.12898,-0.23551500216126442
2019-07-03,1.129,1.13123,1.1267,1.12872,-0.6043893061578274
2019-07-04,1.12873,1.12952,1.1271,1.12862,-0.40862560272216797
2019-07-05,1.12862,1.1287,1.1206,1.12245,-0.1699999924749136
2019-07-08,1.12286,1.12344,1.1205,1.1216,-0.44605257734656334
2019-07-09,1.12159,1.1219,1.1192,1.12056,-0.5483875622351965
2019-07-10,1.12056,1.12644,1.12,1.12594,0.01790112505356471
2019-07-11,1.12593,1.1286,1.1244,1.12564,-0.311600061878562
2019-07-12,1.12562,1.1275,1.1237,1.127,-0.40242275688797235
2019-07-15,1.12718,1.12839,1.1252,1.12609,-0.15064483210444451
2019-07-16,1.1261,1.12634,1.12,1.12105,-0.06272514723241329
2019-07-17,1.12104,1.12337,1.1198,1.12268,-0.14703484401106834
2019-07-18,1.12272,1.1282,1.1204,1.12491,-0.48056530505418776
2019-07-19,1.12493,1.12684,1.1202,1.12211,-0.017521332949399948
2019-07-22,1.12177,1.12255,1.1205,1.12085,-0.6450263010337949
2019-07-23,1.12084,1.1209,1.1144,1.11518,-0.3841301754117012
2019-07-24,1.1152,1.11558,1.1126,1.114,-0.28719398255149525
2019-07-25,1.11417,1.11877,1.11,1.11462,0.11136118602007627
2019-07-26,1.11463,1.11511,1.1111,1.11278,-0.6462504789233208
2019-07-29,1.11316,1.1151,1.1112,1.11465,-0.5632204659283161
2019-07-30,1.11466,1.1161,1.1131,1.11577,-0.4827549673616886
2019-07-31,1.11579,1.11621,1.1059,1.1079,-0.5063599292188883
2019-08-01,1.1079,1.10961,1.1025,1.10781,-0.27429129704833033
2019-08-02,1.10782,1.11164,1.1068,1.11083,-0.3464654628187418
2019-08-05,1.11057,1.12264,1.1104,1.12245,-0.6295055821537971
2019-08-06,1.1225,1.12496,1.1166,1.12012,-0.44789102394133806
2019-08-07,1.12016,1.12419,1.1178,1.1205,-0.3658079318702221
2019-08-08,1.12049,1.12326,1.1176,1.11853,-0.3181897755712271
2019-08-09,1.11854,1.1223,1.1182,1.1197,-0.29333594217896464
2019-08-12,1.12021,1.12308,1.1161,1.12143,0.015521097928285599
2019-08-13,1.12143,1.12286,1.1168,1.11739,-0.1928849034011364
2019-08-14,1.11746,1.11908,1.1129,1.11438,-0.03594412235543132
2019-08-15,1.11441,1.11585,1.109,1.11099,-0.23104420490562916
2019-08-16,1.11098,1.11123,1.1065,1.109,-0.20280533656477928
2019-08-19,1.10952,1.11137,1.1075,1.10813,-0.13770894184708596
2019-08-20,1.10823,1.1107,1.1064,1.1099,-0.2982927329838276
2019-08-21,1.10991,1.11071,1.10794,1.1091,-0.7480527579784393
2019-08-22,1.10912,1.11133,1.1062,1.1082,0.30401961008707684
2019-08-23,1.10821,1.11532,1.105,1.11431,-0.6116698812693357
2019-08-26,1.1154,1.11541,1.1093,1.10994,-0.23738800827413797
2019-08-27,1.10996,1.11161,1.1084,1.10911,-0.6095439530909061
2019-08-28,1.1092,1.10981,1.1072,1.1083,-0.2687043000012636
2019-08-29,1.10844,1.10934,1.1041,1.10577,-0.22250416576862336
2019-08-30,1.10583,1.10605,1.0961,1.0989,-0.4315776051953435
2019-09-02,1.0992,1.09944,1.0956,1.09662,-0.43451797123998404
2019-09-03,1.09664,1.09789,1.0924,1.09709,-0.021706901490688324
2019-09-04,1.097,1.10385,1.0967,1.10337,-0.38233698159456253
2019-09-05,1.1034,1.10847,1.1016,1.1035,-0.38654427230358124
2019-09-06,1.10355,1.10573,1.1018,1.10289,-0.28427734846870106
2019-09-09,1.10249,1.10681,1.1014,1.10487,0.2524345243970553
2019-09-10,1.10487,1.10595,1.1029,1.1048,-0.29244123523434
2019-09-11,1.10489,1.10555,1.0983,1.10102,-0.44754926301538944
2019-09-12,1.10095,1.10873,1.0926,1.10581,-0.33884458523243666
2019-09-13,1.10581,1.11096,1.1054,1.1071,-0.5652474810679754
2019-09-16,1.10789,1.10864,1.0992,1.10048,-0.899376392364502
2019-09-17,1.1005,1.10746,1.0989,1.1071,0.030644726008176804
2019-09-18,1.1071,1.10757,1.1012,1.10313,-0.43651413172483444
2019-09-19,1.10312,1.10735,1.1021,1.10447,-0.47659560292959213
2019-09-20,1.10448,1.10677,1.0995,1.1017,-0.5354159995913506
2019-09-23,1.10177,1.10255,1.0964,1.09952,-0.11122631219526131
2019-09-24,1.09953,1.10241,1.0982,1.10188,-0.05665615424513817
2019-09-25,1.1019,1.10196,1.0936,1.09491,-0.2608366757631302
2019-09-26,1.09493,1.09674,1.0908,1.09201,0.006326032802462578
2019-09-27,1.09201,1.09587,1.0904,1.09394,-0.5550402775406837
2019-09-30,1.09445,1.09478,1.0884,1.08983,-0.3651282027363777
2019-10-01,1.08984,1.09428,1.0878,1.09312,-0.4483544334769249
2019-10-02,1.09312,1.09637,1.0903,1.09594,-0.30785672515630724
2019-10-03,1.09595,1.09994,1.0939,1.09719,-0.0032311261941989264
2019-10-04,1.09718,1.0999,1.0956,1.0975,-0.2960617858916521
2019-10-07,1.09812,1.10006,1.096,1.09719,-0.7120041608810425
2019-10-08,1.097,1.09961,1.0939,1.09582,-0.5949552482925355
2019-10-09,1.09584,1.09906,1.0953,1.09847,0.01799199776723981
2019-10-10,1.09843,1.10339,1.0978,1.10071,-0.241288331647714
2019-10-11,1.10069,1.10628,1.1,1.1035,-0.5419776387512684
2019-10-14,1.10299,1.10428,1.1012,1.10276,-0.42610607147216795
2019-10-15,1.10276,1.10461,1.0989,1.10326,-0.2945833668112755
2019-10-16,1.10334,1.10856,1.1021,1.10747,-0.21475625596940517
2019-10-17,1.10747,1.11398,1.1063,1.11244,-0.02719153401752313
2019-10-18,1.11251,1.1183,1.1113,1.1182,-0.3692111629061401
2019-10-21,1.11573,1.11795,1.1138,1.11495,-0.3676829218864441
2019-10-22,1.11496,1.1157,1.1116,1.11306,-0.30668638087809086
2019-10-23,1.11306,1.11405,1.1105,1.11321,-0.005532423034310341
2019-10-24,1.11325,1.1163,1.1091,1.11034,-0.3373501621186733
2019-10-25,1.1102,1.11231,1.1071,1.10799,-0.38383880630135536
2019-10-28,1.10818,1.11067,1.1071,1.10978,-0.5020549986511469
2019-10-29,1.10979,1.11185,1.1072,1.11117,-0.2013210724107921
2019-10-30,1.11119,1.11551,1.1079,1.11528,-0.4512263908982277
2019-10-31,1.11529,1.11758,1.113,1.11514,-0.5798127154509226
2019-11-01,1.11516,1.11718,1.1127,1.1164,-0.2579074241220951
2019-11-04,1.11649,1.11755,1.112,1.11218,-0.17020797869190574
2019-11-05,1.11219,1.11402,1.1062,1.1075,-0.18027659989893435
2019-11-06,1.1075,1.10928,1.1063,1.10673,0.019576381891965866
2019-11-07,1.10675,1.10916,1.1035,1.10491,-0.19510550424456596
2019-11-08,1.1049,1.10554,1.1015,1.10189,-0.531487182714045
2019-11-11,1.10199,1.10431,1.1015,1.10314,-0.670344902575016
2019-11-12,1.10314,1.10386,1.1001,1.10109,-0.18054885566234588
2019-11-13,1.10109,1.10203,1.0994,1.1008,-0.354716831445694
2019-11-14,1.10079,1.10275,1.0988,1.10217,-0.2199621945619583
2019-11-15,1.10218,1.1057,1.1013,1.10512,-0.3538582227192819
2019-11-18,1.10515,1.109,1.1049,1.10714,-0.45778285386040807
2019-11-19,1.10712,1.10839,1.1061,1.10774,-0.378664530813694
2019-11-20,1.10776,1.10815,1.1051,1.1076,-0.1344533944502473
2019-11-21,1.10759,1.1097,1.1051,1.1061,-0.43794485554099083
2019-11-22,1.10618,1.10876,1.1013,1.1022,-0.3423693127930164
2019-11-25,1.10218,1.10323,1.1002,1.10137,-0.5956440369288126
2019-11-26,1.10137,1.10256,1.1006,1.10234,0.009960198774933815
2019-11-27,1.10234,1.10234,1.099,1.10054,-0.4653091453015804
2019-11-28,1.10049,1.1018,1.0999,1.1009,-0.39615686424076557
2019-11-29,1.10108,1.10283,1.098,1.10173,-0.2581030825773875
2019-12-02,1.10209,1.10907,1.1001,1.10762,-0.49136060290038586
2019-12-03,1.10762,1.10936,1.1065,1.10816,-0.6204616809263825
2019-12-04,1.10816,1.11162,1.1065,1.1078,-0.19508812483400106
2019-12-05,1.10779,1.11081,1.1077,1.11039,-0.23712870851159096
2019-12-06,1.11043,1.11097,1.1038,1.10564,-0.38784935474395754
2019-12-09,1.10573,1.1078,1.1052,1.10647,-0.29173870794475076
2019-12-10,1.10652,1.10978,1.1061,1.10929,-0.12124925293028355
2019-12-11,1.10929,1.11448,1.1069,1.11328,-0.40359917283058167
2019-12-12,1.1133,1.11996,1.11019,1.11834,-0.2589428909122944
2019-12-13,1.11833,1.11934,1.111,1.11223,-0.27933746079603833
2019-12-16,1.1129,1.11581,1.1121,1.11372,-0.509079784154892
2019-12-17,1.11375,1.11747,1.1128,1.11527,-0.01166674867272377
2019-12-18,1.11527,1.11531,1.1109,1.1115,-0.3242580872029066
2019-12-19,1.11162,1.11443,1.1106,1.11237,-0.7073595523834229
2019-12-20,1.11239,1.1125,1.1065,1.10768,-0.3648485690355301
2019-12-23,1.10781,1.1096,1.1068,1.10899,-0.32442157436162233
2019-12-24,1.10901,1.1094,1.1068,1.10877,-0.33492003604769705
2019-12-25,1.10874,1.11023,1.1072,1.1091,-0.15444526510934034
2019-12-26,1.10911,1.1109,1.1081,1.10953,-0.3055055905133486
2019-12-27,1.10955,1.11883,1.1095,1.11754,-0.17562713027000426
2019-12-30,1.11791,1.1221,1.11756,1.11989,-0.24741400256752968
2019-12-31,1.11989,1.12393,1.1197,1.12129,-0.6836225278675556
2020-01-01,1.12123,1.12214,1.1208,1.12145,-0.04063716949895024
2020-01-02,1.12145,1.12245,1.1162,1.11713,-0.3532673940062523
2020-01-03,1.11713,1.118,1.1123,1.11598,-0.6042426005005836
2020-01-06,1.11596,1.12055,1.1155,1.11955,-0.7903415759404501
2020-01-07,1.11956,1.11976,1.1132,1.11477,-0.33826052509248256
2020-01-08,1.11475,1.11682,1.11,1.11097,-0.3374784026294947
2020-01-09,1.11096,1.11204,1.1092,1.1106,-0.5034391544759274
